"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, not exceeding 1%","Import","25889.43","10107.34","Weight in kilograms","10107.34"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Export","8795295.95","14233203.8","Weight in kilograms","14233203.8"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%","Import","6377507.8","11364274.08","Weight in kilograms","11364274.08"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%","Export","300238.15","233345.82","Weight in kilograms","233345.82"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 6% but not exceeding 10%","Import","2267360.95","1019649.78","Weight in kilograms","1019649.78"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%","Export","1236312.79","543662.59","Weight in kilograms","543662.59"
"Ukraine","2021","Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%","Import","4504689.66","1692792.11","Weight in kilograms","1692792.11"
"Ukraine","2021","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Export","36142141.25","13617519.54","Weight in kilograms","13617519.54"
"Ukraine","2021","Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)","Import","12974925.19","4513403.5","Weight in kilograms","4513403.5"
"Ukraine","2021","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","11446634.49","3072493.7","Weight in kilograms","3072493.7"
"Ukraine","2021","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","3015468.69","790905","Weight in kilograms","790905"
"Ukraine","2021","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Export","2042998.15","1421985.46","Weight in kilograms","1421985.46"
"Ukraine","2021","Dairy produce; milk and cream, containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)","Import","83976.44","20000","Weight in kilograms","20000"
"Ukraine","2021","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","188.5","126.7","Weight in kilograms","126.7"
"Ukraine","2021","Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","10842.3","6033.92","Weight in kilograms","6033.92"
"Ukraine","2021","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Export","8785960.92","5467515.53","Weight in kilograms","5467515.53"
"Ukraine","2021","Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms","Import","4332727.18","2276567.44","Weight in kilograms","2276567.44"
"Ukraine","2021","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Export","2554979.06","2575633.18","Weight in kilograms","2575633.18"
"Ukraine","2021","Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa","Import","12269378.1","8420113.53","Weight in kilograms","8420113.53"
"Ukraine","2021","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Export","6291504.4","3008398.76","Weight in kilograms","3008398.76"
"Ukraine","2021","Dairy produce; buttermilk, curdled milk or cream, kephir, fermented or acidified milk or cream, whether or not concentrated or containing added sweetening, flavouring, fruit, nuts or cocoa (excluding yoghurt)","Import","7323741.87","5303747","Weight in kilograms","5303747"
"Ukraine","2021","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Export","22011615.95","22183670.1","Weight in kilograms","22183670.1"
"Ukraine","2021","Dairy produce; whey, whether or not concentrated or containing added sugar or other sweetening matter","Import","6329659.39","4983689.76","Weight in kilograms","4983689.76"
"Ukraine","2021","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Export","1207370.44","1007386.71","Weight in kilograms","1007386.71"
"Ukraine","2021","Dairy produce; natural milk constituents (excluding whey), whether or not containing added sugar or other sweetening matter, n.e.c. in chapter 04","Import","5440454.97","4133199.86","Weight in kilograms","4133199.86"
"Ukraine","2021","Dairy produce; derived from milk, butter","Export","44104130.62","9251721.21","Weight in kilograms","9251721.21"
"Ukraine","2021","Dairy produce; derived from milk, butter","Import","33091812.74","7077583.94","Weight in kilograms","7077583.94"
"Ukraine","2021","Dairy produce; dairy spreads","Export","8295797.07","1825141.1","Weight in kilograms","1825141.1"
"Ukraine","2021","Dairy produce; dairy spreads","Import","275606.91","46340.01","Weight in kilograms","46340.01"
"Ukraine","2021","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Export","401884.62","53813.28","Weight in kilograms","53813.28"
"Ukraine","2021","Dairy produce; fats and oils derived from milk (other than butter or dairy spreads)","Import","10138808.44","1820414.72","Weight in kilograms","1820414.72"
"Ukraine","2021","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Export","4417521.51","1801172.8","Weight in kilograms","1801172.8"
"Ukraine","2021","Dairy produce; fresh cheese (including whey cheese), not fermented, and curd","Import","63896771.28","17356751.53","Weight in kilograms","17356751.53"
"Ukraine","2021","Dairy produce; cheese of all kinds, grated or powdered","Export","1330.5","161.9","Weight in kilograms","161.9"
"Ukraine","2021","Dairy produce; cheese of all kinds, grated or powdered","Import","3087879.08","406249.19","Weight in kilograms","406249.19"
"Ukraine","2021","Dairy produce; cheese, processed (not grated or powdered)","Export","1532753.97","535231.14","Weight in kilograms","535231.14"
"Ukraine","2021","Dairy produce; cheese, processed (not grated or powdered)","Import","26972919.79","6458089.37","Weight in kilograms","6458089.37"
"Ukraine","2021","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Export","3984.08","345.08","Weight in kilograms","345.08"
"Ukraine","2021","Dairy produce; cheese, blue-veined and other cheese containing veins produced by Penicillium roqueforti (not grated, powdered or processed)","Import","16852116.21","2359578.75","Weight in kilograms","2359578.75"
"Ukraine","2021","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Export","20084713.21","4453531.23","Weight in kilograms","4453531.23"
"Ukraine","2021","Dairy produce; cheese (not grated, powdered or processed), n.e.c. in heading no. 0406","Import","145510386.97","27756456.29","Weight in kilograms","27756456.29"
"Ukraine","2021","Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)","Export","673808.52","154484.5","Weight in kilograms","154484.5"
"Ukraine","2021","Birds' eggs, in shell; fresh, fertilised eggs for incubation, of fowls of the species Gallus domesticus (domestic hens)","Import","10497246.21","2602448.04","Weight in kilograms","2602448.04"
"Ukraine","2021","Birds' eggs, in shell; fresh, fertilised eggs for incubation, other than fowls of the species Gallus domesticus (domestic hens)","Import","7211.36","128","Weight in kilograms","128"
"Ukraine","2021","Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)","Export","47382113.85","45575776.6","Weight in kilograms","45575776.6"
"Ukraine","2021","Birds' eggs, in shell; fresh, not for incubation, of fowls of the species Gallus domesticus (domestic hens)","Import","735066.26","760082.4","Weight in kilograms","760082.4"
"Ukraine","2021","Birds' eggs, in shell; fresh, not for incubation, other than fowls of the species Gallus domesticus (domestic hens)","Export","7035.24","2865.2","Weight in kilograms","2865.2"
"Ukraine","2021","Birds' eggs, in shell; preserved or cooked","Export","61.57","6.15","Weight in kilograms","6.15"
"Ukraine","2021","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Export","1629946.07","340530","Weight in kilograms","340530"
"Ukraine","2021","Eggs; birds' eggs, yolks, dried, whether or not containing added sugar or other sweetening matter","Import","521860.69","85785","Weight in kilograms","85785"
"Ukraine","2021","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Export","464055.33","183018","Weight in kilograms","183018"
"Ukraine","2021","Eggs; birds' eggs, yolks, fresh, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter","Import","1831.58","173.8","Weight in kilograms","173.8"
"Ukraine","2021","Eggs; birds' eggs (not in shell, excluding yolks only), dried, whether or not containing added sugar or other sweetening matter","Export","7419791.24","1962256","Weight in kilograms","1962256"
