date,period,territory,source,stage,product,Тип товарів і послуг,price_raw,price_uah_kg,unit_raw,unit_clean,quality_flag
2023-09-01,2023-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.83,92.83,Кілограм,UAH/kg,ok
2023-10-01,2023-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,94.1,94.1,Кілограм,UAH/kg,ok
2023-11-01,2023-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,94.84,94.84,Кілограм,UAH/kg,ok
2023-12-01,2023-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,95.88,95.88,Кілограм,UAH/kg,ok
2024-01-01,2024-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,100.51,100.51,Кілограм,UAH/kg,ok
2024-02-01,2024-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,96.17,96.17,Кілограм,UAH/kg,ok
2024-03-01,2024-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,92.59,92.59,Кілограм,UAH/kg,ok
2024-04-01,2024-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,97.9,97.9,Кілограм,UAH/kg,ok
2024-05-01,2024-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,99.85,99.85,Кілограм,UAH/kg,ok
2024-06-01,2024-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,97.19,97.19,Кілограм,UAH/kg,ok
2024-07-01,2024-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,97.02,97.02,Кілограм,UAH/kg,ok
2024-08-01,2024-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,102.79,102.79,Кілограм,UAH/kg,ok
2024-09-01,2024-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,108.12,108.12,Кілограм,UAH/kg,ok
2024-10-01,2024-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,105.63,105.63,Кілограм,UAH/kg,ok
2024-11-01,2024-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,114.96,114.96,Кілограм,UAH/kg,ok
2024-12-01,2024-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,111.35,111.35,Кілограм,UAH/kg,ok
2025-01-01,2025-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,119.35,119.35,Кілограм,UAH/kg,ok
2025-02-01,2025-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,121.38,121.38,Кілограм,UAH/kg,ok
2025-03-01,2025-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,116.79,116.79,Кілограм,UAH/kg,ok
2025-04-01,2025-M04,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,121.85,121.85,Кілограм,UAH/kg,ok
2025-05-01,2025-M05,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,122.53,122.53,Кілограм,UAH/kg,ok
2025-06-01,2025-M06,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,127.49,127.49,Кілограм,UAH/kg,ok
2025-07-01,2025-M07,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,124.81,124.81,Кілограм,UAH/kg,ok
2025-08-01,2025-M08,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,122.34,122.34,Кілограм,UAH/kg,ok
2025-09-01,2025-M09,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,124.87,124.87,Кілограм,UAH/kg,ok
2025-10-01,2025-M10,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,125.05,125.05,Кілограм,UAH/kg,ok
2025-11-01,2025-M11,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,120.9,120.9,Кілограм,UAH/kg,ok
2025-12-01,2025-M12,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,119.27,119.27,Кілограм,UAH/kg,ok
2026-01-01,2026-M01,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,124.34,124.34,Кілограм,UAH/kg,ok
2026-02-01,2026-M02,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,121.01,121.01,Кілограм,UAH/kg,ok
2026-03-01,2026-M03,Тернопільська,SSSU consumer prices raw workbook,official_consumer,sour_cream,Сметана жирністю до 15% включно,124.87,124.87,Кілограм,UAH/kg,ok
2017-01-01,2017-M01,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",17.93,17.93,1000 г,UAH/kg,ok
2017-02-01,2017-M02,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",18.58,18.58,1000 г,UAH/kg,ok
2017-03-01,2017-M03,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.04,19.04,1000 г,UAH/kg,ok
2017-04-01,2017-M04,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.26,19.26,1000 г,UAH/kg,ok
2017-05-01,2017-M05,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.35,19.35,1000 г,UAH/kg,ok
2017-06-01,2017-M06,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.29,19.29,1000 г,UAH/kg,ok
2017-07-01,2017-M07,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.4,19.4,1000 г,UAH/kg,ok
2017-08-01,2017-M08,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.61,19.61,1000 г,UAH/kg,ok
2017-09-01,2017-M09,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",19.95,19.95,1000 г,UAH/kg,ok
2017-10-01,2017-M10,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",20.7,20.7,1000 г,UAH/kg,ok
2017-11-01,2017-M11,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",21.27,21.27,1000 г,UAH/kg,ok
2017-12-01,2017-M12,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",21.77,21.77,1000 г,UAH/kg,ok
2018-01-01,2018-M01,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.01,22.01,1000 г,UAH/kg,ok
2018-02-01,2018-M02,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",21.95,21.95,1000 г,UAH/kg,ok
2018-03-01,2018-M03,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.13,22.13,1000 г,UAH/kg,ok
2018-04-01,2018-M04,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.03,22.03,1000 г,UAH/kg,ok
2018-05-01,2018-M05,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.13,22.13,1000 г,UAH/kg,ok
2018-06-01,2018-M06,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.02,22.02,1000 г,UAH/kg,ok
2018-07-01,2018-M07,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",21.9,21.9,1000 г,UAH/kg,ok
2018-08-01,2018-M08,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",21.99,21.99,1000 г,UAH/kg,ok
2018-09-01,2018-M09,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.36,22.36,1000 г,UAH/kg,ok
2018-10-01,2018-M10,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",22.85,22.85,1000 г,UAH/kg,ok
2018-11-01,2018-M11,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",23.39,23.39,1000 г,UAH/kg,ok
2018-12-01,2018-M12,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",23.73,23.73,1000 г,UAH/kg,ok
2019-01-01,2019-M01,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",23.87,23.87,1000 г,UAH/kg,ok
2019-02-01,2019-M02,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.13,24.13,1000 г,UAH/kg,ok
2019-03-01,2019-M03,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.18,24.18,1000 г,UAH/kg,ok
2019-04-01,2019-M04,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.32,24.32,1000 г,UAH/kg,ok
2019-05-01,2019-M05,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.25,24.25,1000 г,UAH/kg,ok
2019-06-01,2019-M06,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.15,24.15,1000 г,UAH/kg,ok
2019-07-01,2019-M07,Україна,SSSU consumer prices raw workbook,official_consumer,drinking_milk,"Молоко пастеризоване жирністю до 2,6% включно",24.23,24.23,1000 г,UAH/kg,ok
